tick,wall_time_unix,wall_time_iso,dt_since_start_s,raw_det_count,raw_x_px,raw_y_px,raw_conf,raw_depth_m,track_count,track_id,x,y,z,vx,vy,vz,pos_uncertainty,vel_uncertainty,confidence,frame,physics_plausible,physics_valid,filter_used_by_adaptive
18,1776985731.6507063,2026-04-23T23:08:51.650706Z,4.2301106452941895,1,336,209,0.7921755909919739,1.072,2,3,504.30236279743394,184.18191506927047,0.42401382378363406,-31.98916162560273,79.70309563884564,-0.2700603453471284,,,0.8089914321899414,pixel_xy_metric_z,True,True,
19,1776985732.0005054,2026-04-23T23:08:52.000505Z,4.579909801483154,1,241,229,0.7751931548118591,0.869,2,4,341.9846912292515,260.2564270322378,0.2423220950777968,-63.80608351765822,103.31912210005773,0.22496425517880192,,,0.829731285572052,pixel_xy_metric_z,True,True,
20,1776985732.2114153,2026-04-23T23:08:52.211415Z,4.7908196449279785,0,,,,,1,5,210.09558477826525,213.98183212424172,0.8587131052237044,-70.13278303206101,-30.486412643572216,-0.394230745813537,,,0.6693668961524963,pixel_xy_metric_z,True,True,
21,1776985732.4245808,2026-04-23T23:08:52.424581Z,5.003985166549683,0,,,,,1,5,194.82270801786703,207.37021659917954,0.7737367477352586,-70.53772147098756,-30.79379505404429,-0.3938573371318401,,,0.6693668961524963,pixel_xy_metric_z,True,True,
22,1776985732.6986928,2026-04-23T23:08:52.698693Z,5.278097152709961,0,,,,,0,,,,,,,,,,,,,,
23,1776985732.915981,2026-04-23T23:08:52.915981Z,5.495385408401489,1,359,152,0.8306228518486023,0.871,1,6,360.4189764070901,145.97510384165074,0.8827683925810712,55.688216862438956,-96.16689109881972,-0.010875539890316154,,,0.8348280191421509,pixel_xy_metric_z,True,True,
24,1776985733.104589,2026-04-23T23:08:53.104589Z,5.683993339538574,1,371,128,0.8424167037010193,0.893,1,6,358.98548531189726,135.28494411100462,0.9186891918360491,28.621803031886824,-67.89615479352341,0.1108850176742496,,,0.7938595414161682,pixel_xy_metric_z,True,True,
25,1776985733.306289,2026-04-23T23:08:53.306289Z,5.885693311691284,1,317,149,0.6799365878105164,0.906,1,6,346.7313536414759,128.83514948706016,0.9660559185440112,1.4854560827123484,-55.045681388018394,0.10403324768501107,,,0.6420043110847473,pixel_xy_metric_z,True,True,
26,1776985733.5023952,2026-04-23T23:08:53.502395Z,6.081799507141113,1,305,176,0.6639872193336487,0.928,1,6,335.32724546510485,123.67469273321046,1.0095150651840608,-10.798335131927486,-37.73363232265645,0.11445621703536984,,,0.8070845007896423,pixel_xy_metric_z,True,True,
27,1776985733.698647,2026-04-23T23:08:53.698647Z,6.278051376342773,1,289,218,0.7470637559890747,0.948,1,6,339.1810522398499,129.0244686637443,0.9383662947003913,-6.673694842762428,-19.96495899551127,0.025422946988594992,,,0.7988744378089905,pixel_xy_metric_z,True,True,
28,1776985733.914596,2026-04-23T23:08:53.914596Z,6.494000434875488,1,300,250,0.7766863107681274,0.97,2,6,337.98582056339706,125.52133881583354,0.9434351235405907,-7.305572808035686,-19.532923147475785,0.0252272716753015,,,0.7988744378089905,pixel_xy_metric_z,True,True,
29,1776985734.0979335,2026-04-23T23:08:54.097934Z,6.677337884902954,1,319,250,0.7874149084091187,0.997,1,7,324.230267592759,254.95081912769365,1.0265080403481663,71.43296421897789,58.45914002004693,0.1360084945016859,,,0.6528346538543701,pixel_xy_metric_z,True,True,
30,1776985734.3124454,2026-04-23T23:08:54.312445Z,6.891849756240845,1,331,217,0.5944066643714905,1.012,1,7,339.24465101880975,239.99411230853607,1.0882098570928762,71.75433833844882,8.043029773508978,0.17686399179174536,,,0.6478577852249146,pixel_xy_metric_z,True,True,
31,1776985734.5069766,2026-04-23T23:08:54.506977Z,7.086380958557129,1,325,208,0.7634920477867126,1.051,1,7,345.7920914108108,226.7017394442608,1.1467838527244165,53.058346669738405,-17.72901136074641,0.19314193794201023,,,0.7863481044769287,pixel_xy_metric_z,True,True,
32,1776985734.712539,2026-04-23T23:08:54.712539Z,7.291943311691284,1,325,209,0.7186967134475708,1.056,1,7,352.01362146036263,217.37359921799674,1.1872000554314954,43.1475396206536,-28.066390116717585,0.19225408535695349,,,0.5606568455696106,pixel_xy_metric_z,True,True,
33,1776985734.900404,2026-04-23T23:08:54.900404Z,7.479808330535889,0,,,,,1,7,360.4212268675137,208.55640694755868,1.2332430780380796,38.15186548366493,-29.747109260325413,0.19117443226996633,,,0.5796955227851868,pixel_xy_metric_z,True,True,
34,1776985735.107762,2026-04-23T23:08:55.107762Z,7.687166452407837,1,344,223,0.6690897941589355,1.06,1,7,360.33319973125765,210.23536672965233,1.2442619009027804,32.35302569827138,-22.318496403813462,0.1906424007286807,,,0.5613124966621399,pixel_xy_metric_z,True,True,
35,1776985735.313864,2026-04-23T23:08:55.313864Z,7.893268346786499,1,374,224,0.7601293325424194,1.052,1,7,370.1762551473309,213.4431953798499,1.2811502119578781,37.337446485573814,-12.540309014943546,0.19214818646423235,,,0.7785781621932983,pixel_xy_metric_z,True,True,
36,1776985735.577809,2026-04-23T23:08:55.577809Z,8.15721344947815,1,390,226,0.770307719707489,1.06,1,7,393.8258837372056,216.9268285170698,1.3237812639118463,55.85063609136401,-5.441051526526446,0.19196834680769864,,,0.8112561106681824,pixel_xy_metric_z,True,True,
37,1776985735.8046787,2026-04-23T23:08:55.804679Z,8.384083032608032,1,396,212,0.8313663005828857,1.085,1,7,407.3217398122886,211.86070110206595,1.3599345108595575,58.18259050015156,-10.2993158656998,0.18826648377659486,,,0.7779883742332458,pixel_xy_metric_z,True,True,
38,1776985736.0104592,2026-04-23T23:08:56.010459Z,8.589863538742065,1,419,194,0.7763705253601074,1.09,1,7,424.2030404982936,200.9036221352338,1.3852882329076925,59.92087887455161,-19.889617745103624,0.17731924667312343,,,0.7630161643028259,pixel_xy_metric_z,True,True,
39,1776985736.1998515,2026-04-23T23:08:56.199852Z,8.779255867004395,1,426,224,0.7612722516059875,1.099,1,7,438.2666961664712,214.7981714796489,1.3947655345094208,59.301692101154025,4.791095732849153,0.17590503431549664,,,0.7896710634231567,pixel_xy_metric_z,True,True,
40,1776985736.418085,2026-04-23T23:08:56.418085Z,8.99748945236206,1,451,236,0.8110486268997192,1.097,1,7,456.3767923703429,225.62320928712234,1.4234662160774825,59.449712111032305,21.219007414137607,0.18000859434762137,,,0.8422521948814392,pixel_xy_metric_z,True,True,
41,1776985736.597238,2026-04-23T23:08:56.597238Z,9.176642417907715,1,463,258,0.8339972496032715,1.12,1,7,463.83738892501094,236.23778048689198,1.4500546130274223,55.098166189230085,33.72527817630333,0.17882660453905275,,,0.8409908413887024,pixel_xy_metric_z,True,True,
42,1776985736.795447,2026-04-23T23:08:56.795447Z,9.37485146522522,1,454,263,0.8469977378845215,1.142,1,7,470.5207324659283,252.65532663629335,1.4816850478870975,46.52949138895258,47.58365798413652,0.17568633135189274,,,0.8568098545074463,pixel_xy_metric_z,True,True,
43,1776985737.0121443,2026-04-23T23:08:57.012144Z,9.591548681259155,1,443,270,0.8294110894203186,1.168,1,7,471.3169652189388,261.7861081259218,1.491860591517801,31.573210266807088,48.52563309454369,0.17523248418076334,,,0.8346235156059265,pixel_xy_metric_z,True,True,
44,1776985737.2156162,2026-04-23T23:08:57.215616Z,9.795020580291748,1,429,279,0.8527247309684753,1.191,1,7,464.6545213745067,271.1324340286641,1.5213211808650184,5.589091835633775,43.83092720079311,0.17635901922290992,,,0.8210293054580688,pixel_xy_metric_z,True,True,
45,1776985737.4078522,2026-04-23T23:08:57.407852Z,9.987256526947021,1,397,291,0.7849076390266418,1.202,1,7,458.57393782315745,276.8275254643713,1.5372999396198326,-10.430244070111973,43.44490244271505,0.17553572918621402,,,0.8247764110565186,pixel_xy_metric_z,True,True,
46,1776985737.5991988,2026-04-23T23:08:57.599199Z,10.178603172302246,1,374,291,0.8253575563430786,1.195,1,7,445.05996776492555,282.0534508516166,1.560860886138611,-35.10045431070306,42.661622315002646,0.1662391011722772,,,0.7973505854606628,pixel_xy_metric_z,True,True,
47,1776985737.8067098,2026-04-23T23:08:57.806710Z,10.386114120483398,1,352,259,0.8348420262336731,1.218,1,7,431.0287302442192,288.2777840288726,1.5937392831817792,-47.46817268946174,38.0664109685743,0.16858767874475383,,,0.8213563561439514,pixel_xy_metric_z,True,True,
48,1776985738.078552,2026-04-23T23:08:58.078552Z,10.65795636177063,1,341,242,0.8356121182441711,1.222,1,7,415.2694581681019,294.9816729265868,1.6299825286596947,-55.24154093598201,33.31651428337892,0.169219363208816,,,0.8356121182441711,pixel_xy_metric_z,True,True,
49,1776985738.3006027,2026-04-23T23:08:58.300603Z,10.880007028579712,1,329,215,0.8467469811439514,1.219,2,7,398.2330399984254,305.1988256413473,1.6829069050378789,-55.08502582616483,33.57336439459289,0.16947479635925553,,,0.8356121182441711,pixel_xy_metric_z,True,True,
50,1776985738.5069246,2026-04-23T23:08:58.506925Z,11.086328983306885,1,330,234,0.7751976847648621,1.19,1,8,323.3642880865783,225.4543651818267,1.1833339958842413,-24.353657361728267,9.135987632713007,-0.06298086627636001,,,0.6916898488998413,pixel_xy_metric_z,True,True,
51,1776985738.7113008,2026-04-23T23:08:58.711301Z,11.29070520401001,1,339,294,0.6746338605880737,1.144,1,8,351.2977072958351,257.219424733672,1.1775313048595368,12.535015683374414,60.90469439337245,-0.039824160150044766,,,0.7438849210739136,pixel_xy_metric_z,True,True,
52,1776985738.9012291,2026-04-23T23:08:58.901229Z,11.48063349723816,1,342,352,0.6653396487236023,1.094,1,8,353.75399481060185,275.05276378036933,1.1696535812322888,18.06754465063269,72.70912396104839,-0.02930930130030233,,,0.6778087019920349,pixel_xy_metric_z,True,True,
53,1776985739.1075315,2026-04-23T23:08:59.107532Z,11.686935901641846,1,346,393,0.765473484992981,1.07,2,9,343.81657292887564,383.562067380272,1.0684419840680248,-7.811516638954716,-2.7102808828175444,0.004921179956698818,,,0.6963746547698975,pixel_xy_metric_z,True,True,
54,1776985739.3045044,2026-04-23T23:08:59.304504Z,11.883908748626709,1,348,378,0.7128438949584961,1.077,2,8,361.08644382280585,307.0838418809219,1.1557244169781753,17.928510311481237,74.58405164666935,-0.029365895467275797,,,0.6778087019920349,pixel_xy_metric_z,True,True,
55,1776985739.5059147,2026-04-23T23:08:59.505915Z,12.08531904220581,1,352,332,0.6276136040687561,1.067,2,9,336.4237083923833,351.43088089141673,0.8260544562564024,-15.325801001240691,-62.71893520238619,-0.23720728655952145,,,0.6729052066802979,pixel_xy_metric_z,True,True,
56,1776985739.7208743,2026-04-23T23:08:59.720874Z,12.300278663635254,1,348,252,0.5859296321868896,1.085,2,9,333.4171256403874,339.8475893385672,0.7820585025326081,-15.856495014605471,-62.8139561809475,-0.23689990222939522,,,0.6729052066802979,pixel_xy_metric_z,True,True,
57,1776985740.0155551,2026-04-23T23:09:00.015555Z,12.594959497451782,1,343,178,0.757392406463623,1.102,2,10,341.80642522710434,182.96305100870768,1.1047894006203824,6.9618781142258195,-43.96982079537379,0.027811530248845227,,,0.7409121990203857,pixel_xy_metric_z,True,True,
58,1776985740.2017376,2026-04-23T23:09:00.201738Z,12.781141996383667,1,314,179,0.7633854150772095,1.11,2,10,315.1740459337122,168.4535481853801,1.0949730268495586,-67.58333087115388,-55.446550979131665,0.014728569391002342,,,0.7109345197677612,pixel_xy_metric_z,True,True,
59,1776985740.4500544,2026-04-23T23:09:00.450054Z,13.02945876121521,1,279,147,0.704440176486969,1.071,1,10,274.81843260123486,148.12046195540518,1.0650831636396836,-105.13421385323296,-63.61280486858095,-0.023480092110429812,,,0.6854548454284668,pixel_xy_metric_z,True,True,
60,1776985740.7772949,2026-04-23T23:09:00.777295Z,13.356699228286743,1,216,182,0.6395085453987122,1.019,1,10,219.26707245037662,148.33379524432306,0.9594672790284652,-134.92304130588613,-29.696799686517945,-0.11056704296357692,,,0.6518441438674927,pixel_xy_metric_z,True,True,
61,1776985741.0126436,2026-04-23T23:09:01.012644Z,13.592047929763794,0,,,,,1,10,185.4385417228383,140.76976709222285,0.931180909035081,-135.1161167587831,-30.259966191269875,-0.110495229852795,,,0.6518441438674927,pixel_xy_metric_z,True,True,
62,1776985741.221714,2026-04-23T23:09:01.221714Z,13.80111837387085,1,142,256,0.6404487490653992,0.941,1,11,140.32410343213442,255.95678763803502,0.9523204477295587,30.474001986383712,9.78143978121903,0.03628415787103829,,,0.6022676825523376,pixel_xy_metric_z,True,True,
63,1776985741.5494757,2026-04-23T23:09:01.549476Z,14.128880023956299,1,153,288,0.629318118095398,0.934,1,11,157.06788941898614,293.0297885046737,0.9497189403073443,43.73840664560747,69.67467795593552,0.02502259040218996,,,0.7155340909957886,pixel_xy_metric_z,True,True,
64,1776985741.8158214,2026-04-23T23:09:01.815821Z,14.395225763320923,1,177,276,0.7425586581230164,0.916,1,11,178.53181854468153,277.2838806300242,0.9085944956844696,48.39453480396897,29.530851035219627,-0.06904617616780251,,,0.7960386872291565,pixel_xy_metric_z,True,True,
65,1776985742.0093327,2026-04-23T23:09:02.009333Z,14.58873701095581,1,201,250,0.7524399161338806,0.909,1,11,183.6657231939202,262.79485146896116,0.8612352444263035,53.95768035570166,4.385699663087607,-0.07731953204296602,,,0.7765364050865173,pixel_xy_metric_z,True,True,
66,1776985742.2226331,2026-04-23T23:09:02.222633Z,14.802037477493286,1,205,217,0.7626355886459351,0.892,1,11,193.03541920081986,248.21109004816955,0.8568328644385017,60.54101066125878,-20.46235922022081,-0.03130258248318104,,,0.7932937145233154,pixel_xy_metric_z,True,True,
67,1776985742.539424,2026-04-23T23:09:02.539424Z,15.118828296661377,1,231,211,0.8240765333175659,0.878,1,11,219.4017824664153,237.19292136822332,0.8520954319953519,77.30635317132511,-28.657893199300247,-0.031307412944557286,,,0.8099744915962219,pixel_xy_metric_z,True,True,
68,1776985742.8411934,2026-04-23T23:09:02.841193Z,15.420597791671753,1,239,202,0.8568294644355774,0.871,1,11,242.51452478459046,222.67191804161132,0.8431805152619373,79.56824973235638,-38.828810816369845,-0.029478994426572168,,,0.8474829196929932,pixel_xy_metric_z,True,True,
69,1776985743.1060777,2026-04-23T23:09:03.106078Z,15.685482025146484,1,251,220,0.8570323586463928,0.891,1,11,269.5482782929679,209.71822736007945,0.8326739532385942,81.60352665280769,-39.12030997112173,-0.029465772819779606,,,0.8402745723724365,pixel_xy_metric_z,True,True,
70,1776985743.3111591,2026-04-23T23:09:03.311159Z,15.890563488006592,1,283,214,0.7695046067237854,0.923,1,11,289.4550539155316,188.87644836795695,0.8257160290553561,90.56481348958359,-59.11441808802088,-0.03235789190865881,,,0.7029576897621155,pixel_xy_metric_z,True,True,
71,1776985743.5083618,2026-04-23T23:09:03.508362Z,16.08776617050171,0,,,,,1,11,309.4081787703978,163.08253014020733,0.8196404609205004,94.62015164782584,-80.1319283023623,-0.03644628133874178,,,0.609028160572052,pixel_xy_metric_z,True,True,
72,1776985743.7161202,2026-04-23T23:09:03.716120Z,16.29552459716797,1,314,112,0.7749794125556946,0.908,1,11,318.33666585413204,133.3173720472584,0.8076073034271904,82.67026653442962,-97.57142314356956,-0.0343667464088503,,,0.5653116106987,pixel_xy_metric_z,True,True,
73,1776985743.9750743,2026-04-23T23:09:03.975074Z,16.554478645324707,1,306,110,0.5379998683929443,0.918,1,11,328.5384987687756,110.37060628887608,0.795756417315964,73.6713801775085,-99.25726400874612,-0.035422996468205084,,,0.764567494392395,pixel_xy_metric_z,True,True,
74,1776985744.2125144,2026-04-23T23:09:04.212514Z,16.791918754577637,1,287,136,0.7893317937850952,0.93,1,11,318.56748686216554,99.35303072951618,0.761768883804008,38.274725358719486,-78.74280953094964,-0.04225167026554437,,,0.7749536037445068,pixel_xy_metric_z,True,True,
75,1776985744.4080265,2026-04-23T23:09:04.408026Z,16.987430810928345,1,294,179,0.7780077457427979,0.945,1,11,324.6291162277092,95.08358055102943,0.748119901297397,35.04024695231967,-41.30055507592443,-0.043183321863141735,,,0.7780077457427979,pixel_xy_metric_z,True,True,
76,1776985744.614084,2026-04-23T23:09:04.614084Z,17.193488359451294,1,299,265,0.7653088569641113,0.934,2,11,329.46649577370835,89.54220260630406,0.7418548655577445,35.15362271672891,-41.13573869647945,-0.043547483200608084,,,0.7780077457427979,pixel_xy_metric_z,True,True,
77,1776985744.8077097,2026-04-23T23:09:04.807710Z,17.38711404800415,1,333,304,0.7786099910736084,0.915,2,11,338.85488134945115,78.83709088408321,0.7293230972685527,35.07549453233574,-39.828787649212536,-0.04487180706788773,,,0.7780077457427979,pixel_xy_metric_z,True,True,
78,1776985745.0416589,2026-04-23T23:09:05.041659Z,17.621063232421875,1,298,238,0.580827534198761,3.99,1,12,352.1316053467619,295.31603263804095,0.8331490765149245,95.56952514931254,116.72674716117093,-0.17978115974620268,,,0.8374540209770203,pixel_xy_metric_z,True,True,
79,1776985745.3107827,2026-04-23T23:09:05.310783Z,17.89018702507019,0,,,,,1,12,383.81644245515696,332.45323974808775,0.7855243650344469,100.13603178610352,124.04729628259383,-0.18186553038151318,,,0.8042829632759094,pixel_xy_metric_z,True,True,
80,1776985745.5324135,2026-04-23T23:09:05.532413Z,18.111817836761475,1,488,298,0.5582900643348694,0.96,1,12,421.72792114988437,350.4977126415312,0.7487179325027853,132.2544953307747,110.10090756580578,-0.18192022745210235,,,0.5582900643348694,pixel_xy_metric_z,True,True,
81,1776985745.8319762,2026-04-23T23:09:05.831976Z,18.411380529403687,1,547,245,0.8370398879051208,0.944,2,14,542.6071449867563,251.00555981924919,0.9431327404726408,65.57867691308056,-115.56770735254082,-0.010789615728060642,,,0.8370398879051208,pixel_xy_metric_z,True,True,
82,1776985746.1029098,2026-04-23T23:09:06.102910Z,18.682314157485962,1,530,233,0.8480810523033142,0.964,1,14,540.9323881719895,206.86091204192297,0.8569904168479385,34.08557400252937,-122.38905514420857,-0.13174940148275788,,,0.8308610916137695,pixel_xy_metric_z,True,True,
83,1776985746.3136823,2026-04-23T23:09:06.313682Z,18.893086671829224,1,498,238,0.8159272074699402,1.004,1,14,524.036599534035,183.00439506262097,0.778196752868519,-11.493765611495057,-123.04737120314718,-0.15276179923384806,,,0.8139693737030029,pixel_xy_metric_z,True,True,
84,1776985746.5374088,2026-04-23T23:09:06.537409Z,19.11681318283081,1,441,247,0.8295784592628479,1.046,2,15,435.56445731759015,246.369686357622,1.0268341022794667,-69.64617521547251,1.2857817524224164,0.008315283283298962,,,0.8413475155830383,pixel_xy_metric_z,True,True,
85,1776985746.8160865,2026-04-23T23:09:06.816087Z,19.395490884780884,1,389,254,0.8276086449623108,1.057,2,15,382.180693619913,252.99405831153905,1.0571464127627332,-145.43759201898132,22.441958597526416,0.03551223104938589,,,0.8447384834289551,pixel_xy_metric_z,True,True,
86,1776985746.9955864,2026-04-23T23:09:06.995586Z,19.57499074935913,1,350,259,0.8446571826934814,1.069,1,15,355.73697272486805,257.00410926941987,1.0630801538417038,-145.39570381873253,22.29104478540964,0.03570780336639197,,,0.8488188982009888,pixel_xy_metric_z,True,True,
87,1776985747.2012916,2026-04-23T23:09:07.201292Z,19.780695915222168,1,341,262,0.8453071117401123,1.068,1,15,320.84595940408457,264.4058785776124,1.0270906990488982,-150.0896777183376,22.404052595928142,-0.00040659052623977774,,,0.8339024782180786,pixel_xy_metric_z,True,True,
88,1776985747.4050734,2026-04-23T23:09:07.405073Z,19.984477758407593,1,344,281,0.8076366186141968,1.072,1,15,324.3317073475235,273.585889552816,0.9641407386547884,-116.85319897749604,26.350826089638623,-0.08395757424052269,,,0.8339430093765259,pixel_xy_metric_z,True,True,
89,1776985747.6061091,2026-04-23T23:09:07.606109Z,20.185513496398926,1,353,287,0.8024879693984985,1.053,1,15,314.94942148640393,281.2259262138451,0.9484520226269263,-101.0935988912036,28.119978804523498,-0.06721158281270256,,,0.8127835392951965,pixel_xy_metric_z,True,True,
90,1776985747.7989337,2026-04-23T23:09:07.798934Z,20.378338098526,1,359,316,0.7695854306221008,1.04,1,15,299.96473270103314,292.7160929072361,0.9342484963929445,-83.90404623751917,38.64048416493257,-0.057813404159724885,,,0.7837038636207581,pixel_xy_metric_z,True,True,
91,1776985747.9991012,2026-04-23T23:09:07.999101Z,20.578505516052246,1,361,315,0.770785391330719,1.018,1,15,291.0223300081225,301.71421397850116,0.938691802061614,-70.78427654215703,48.973052872352966,-0.04845704724915054,,,0.7665019631385803,pixel_xy_metric_z,True,True,
92,1776985748.1985488,2026-04-23T23:09:08.198549Z,20.777953147888184,1,361,307,0.7700396776199341,1.003,1,15,287.378628215243,313.01149632717807,0.9353407367648872,-39.59295159835055,50.203200792754544,-0.041696913795699536,,,0.7069090008735657,pixel_xy_metric_z,True,True,
93,1776985748.4032176,2026-04-23T23:09:08.403218Z,20.982621908187866,1,352,295,0.7418833374977112,0.993,1,15,287.66485072456686,320.4429421611926,0.9286571922609719,-23.28837910418823,46.45910809703483,-0.04058655377016009,,,0.7291769981384277,pixel_xy_metric_z,True,True,
94,1776985748.593314,2026-04-23T23:09:08.593314Z,21.172718286514282,1,343,286,0.6236327886581421,0.991,1,15,288.04467095134135,324.0260766902444,0.9270036728499573,-9.717707930238703,37.07728319718259,-0.0378181565654661,,,0.5249987840652466,pixel_xy_metric_z,True,True,
95,1776985748.8037288,2026-04-23T23:09:08.803729Z,21.38313317298889,1,341,274,0.7140734195709229,0.992,1,15,289.9328306654843,320.82857655436555,0.9210900860443153,3.6621804080537936,14.657641597006139,-0.030021003426981368,,,0.7102909088134766,pixel_xy_metric_z,True,True,
96,1776985749.0045953,2026-04-23T23:09:09.004595Z,21.583999633789062,1,333,264,0.5480010509490967,0.993,1,15,294.1810401346105,312.4971805047314,0.920056339517711,8.14199005789905,-9.295187411347179,-0.032274131220836284,,,0.5859667658805847,pixel_xy_metric_z,True,True,
97,1776985749.208861,2026-04-23T23:09:09.208861Z,21.788265466690063,0,,,,,1,15,297.72925367821165,304.07539038779083,0.9250432845741824,10.2584215515176,-26.285813975186475,-0.04049392202689296,,,0.5674797296524048,pixel_xy_metric_z,True,True,
98,1776985749.4068892,2026-04-23T23:09:09.406889Z,21.98629355430603,1,290,227,0.6211000084877014,0.975,1,15,298.5245495013006,293.0640269952626,0.9211074221299288,7.374563450645693,-38.80672550121509,-0.03877110850525418,,,0.6211000084877014,pixel_xy_metric_z,True,True,
99,1776985749.693956,2026-04-23T23:09:09.693956Z,22.27336025238037,1,236,226,0.5439553260803223,0.952,1,15,289.9805375618802,275.8117954022126,0.9108456959334749,-8.601693548370983,-57.217525478754844,-0.04206018352892832,,,0.5439553260803223,pixel_xy_metric_z,True,True,
100,1776985749.9106724,2026-04-23T23:09:09.910672Z,22.490076780319214,1,162,210,0.5013788938522339,0.895,1,15,287.81023344297677,260.7233139934849,0.8998463560043096,-7.998610052793484,-57.12183659125303,-0.042096011272079126,,,0.5439553260803223,pixel_xy_metric_z,True,True,
101,1776985750.1077576,2026-04-23T23:09:10.107758Z,22.687161922454834,0,,,,,1,16,109.88219499828374,196.6988490846476,0.9361083397715093,-172.3976083543035,-28.603546473461865,0.1543331114790045,,,0.6436770558357239,pixel_xy_metric_z,True,True,
102,1776985750.3145635,2026-04-23T23:09:10.314564Z,22.893967866897583,1,76,205,0.5668336749076843,0.0,1,16,93.156659560014,199.21730504051192,0.7292301379072477,-132.0255459205478,-4.953922338522293,-0.19504222734718923,,,0.547950804233551,pixel_xy_metric_z,True,True,
103,1776985750.5203602,2026-04-23T23:09:10.520360Z,23.099764585494995,1,64,228,0.5840436816215515,3.741,1,16,71.17448040629324,185.57039818714597,0.749286619132916,-110.12076319961066,-22.308650027138857,-0.10005906713535336,,,0.5840436816215515,pixel_xy_metric_z,True,True,
104,1776985750.721812,2026-04-23T23:09:10.721812Z,23.30121636390686,0,,,,,1,16,48.92241033835484,181.19104835301422,0.7303632221311344,-110.26069698208005,-21.89709316297663,-0.10001891493810114,,,0.5840436816215515,pixel_xy_metric_z,True,True,
105,1776985751.016106,2026-04-23T23:09:11.016106Z,23.595510244369507,1,129,241,0.5634871125221252,0.844,1,16,34.36236536065444,191.0603675253244,0.7124599985490114,-93.37407105376005,1.0461238698511848,-0.10133613406076103,,,0.7725181579589844,pixel_xy_metric_z,True,True,
106,1776985751.207538,2026-04-23T23:09:11.207538Z,23.78694224357605,1,174,269,0.8328321576118469,0.858,2,17,174.417339100626,258.71818347055677,0.8611269494761137,121.56222961288364,44.2123089907836,0.0915436327051334,,,0.8117411136627197,pixel_xy_metric_z,True,True,
107,1776985751.4150915,2026-04-23T23:09:11.415092Z,23.99449586868286,1,209,272,0.8474833369255066,0.865,1,17,208.37325653971033,266.7152089255657,0.7958286624489184,154.6909542089975,50.621678606201655,-0.018037744684108778,,,0.8096858263015747,pixel_xy_metric_z,True,True,
108,1776985751.610249,2026-04-23T23:09:11.610249Z,24.189653396606445,1,233,278,0.8466513752937317,0.878,1,17,241.07372284147755,283.6047274558258,0.7667091242811022,152.5824043607257,59.60440438751968,-0.039527626731498115,,,0.8631097674369812,pixel_xy_metric_z,True,True,
