tick,wall_time_unix,wall_time_iso,dt_since_start_s,running,pipeline_fps,frames_processed,detections_total,tracks_active,valid_states_cum,invalid_states_cum,latency_total_ms,latency_detect_ms,latency_track_ms,latency_validate_fuse_ms,tracks_kalman,tracks_ukf,tracks_pf,tracks_adaptive
38,1776986207.5328603,2026-04-23T23:16:47.532860Z,9.084608793258667,True,21.986643322185294,26152,874,5,4230,87,48.78186000860296,36.72608800115995,11.759536995668896,0.29623501177411526,1,1,2,1
39,1776986207.7520638,2026-04-23T23:16:47.752064Z,9.303812265396118,True,21.986643322185294,26155,874,5,4241,88,45.328004998737015,33.13577998778783,11.818963001132943,0.37326200981624424,1,1,2,1
40,1776986208.0601668,2026-04-23T23:16:48.060167Z,9.611915349960327,True,21.986643322185294,26161,877,4,4252,92,46.11113699502312,34.62610598944593,11.149819009006023,0.33521199657116085,1,1,1,1
41,1776986208.3413217,2026-04-23T23:16:48.341322Z,9.893070220947266,True,21.986643322185294,26166,880,4,4272,92,48.249872008454986,37.98136601108126,9.94074999471195,0.3277560026617721,1,1,1,1
42,1776986208.541582,2026-04-23T23:16:48.541582Z,10.09333062171936,True,21.986643322185294,26170,880,4,4288,92,39.40849000355229,32.273411998176016,6.925502995727584,0.20957500964868814,1,1,1,1
43,1776986208.7356246,2026-04-23T23:16:48.735625Z,10.287373065948486,True,21.986643322185294,26174,880,1,4295,92,37.74206098751165,32.137694986886345,5.439528002170846,0.164837998454459,0,0,1,0
44,1776986208.9381375,2026-04-23T23:16:48.938138Z,10.489886045455933,True,21.986643322185294,26179,881,4,4295,92,38.23027100588661,33.25860000040848,4.952310002408922,0.019361003069207072,1,1,1,1
45,1776986209.1403508,2026-04-23T23:16:49.140351Z,10.692099332809448,True,21.986643322185294,26183,883,8,4295,92,47.08973401284311,34.01344400481321,13.053249000222422,0.02304100780747831,2,2,2,2
46,1776986209.3404675,2026-04-23T23:16:49.340467Z,10.892215967178345,True,19.006593950018903,26186,884,5,4305,94,44.364608998876065,33.44372699211817,10.708426008932292,0.2124559978256002,1,1,2,1
47,1776986209.539551,2026-04-23T23:16:49.539551Z,11.091299533843994,True,19.006593950018903,26190,884,1,4318,94,40.247337994514965,33.50504099216778,6.618259998504072,0.12403700384311378,0,0,1,0
48,1776986209.726763,2026-04-23T23:16:49.726763Z,11.27851152420044,True,19.006593950018903,26194,884,0,4320,94,32.25059500255156,32.16380800586194,0.06624299567192793,0.020544001017697155,0,0,0,0
49,1776986209.936502,2026-04-23T23:16:49.936502Z,11.488250494003296,True,19.006593950018903,26199,884,0,4320,94,35.61174300557468,35.53199600719381,0.05923399294260889,0.020513005438260734,0,0,0,0
50,1776986210.1282923,2026-04-23T23:16:50.128292Z,11.680040836334229,True,19.006593950018903,26204,884,0,4320,94,32.71038799721282,32.62065599847119,0.06624301022384316,0.023488988517783582,0,0,0,0
51,1776986210.3335545,2026-04-23T23:16:50.333555Z,11.885303020477295,True,19.006593950018903,26209,884,0,4320,94,32.18870499404147,32.10111700173002,0.06617899634875357,0.021408995962701738,0,0,0,0
52,1776986210.5705872,2026-04-23T23:16:50.570587Z,12.12233567237854,True,19.006593950018903,26214,884,0,4320,94,32.24957099882886,32.16870399774052,0.060161997680552304,0.020705003407783806,0,0,0,0
53,1776986210.8290765,2026-04-23T23:16:50.829077Z,12.38082504272461,True,19.006593950018903,26221,884,0,4320,94,31.234045993187465,31.156315002590418,0.06000199937261641,0.0177289912244305,0,0,0,0
54,1776986211.121996,2026-04-23T23:16:51.121996Z,12.673744440078735,True,19.006593950018903,26226,889,4,4330,96,48.941770000965334,37.969590004649945,10.642790992278606,0.32938900403678417,1,1,1,1
55,1776986211.3345847,2026-04-23T23:16:51.334585Z,12.886333227157593,True,21.944126058996428,26230,891,4,4346,96,41.551288988557644,34.85404999810271,6.502352000097744,0.19488699035719037,1,1,1,1
56,1776986211.5626316,2026-04-23T23:16:51.562632Z,13.114380121231079,True,21.944126058996428,26234,892,5,4359,96,44.917300998349674,33.861118005006574,10.906832991167903,0.149350002175197,1,1,2,1
57,1776986211.838398,2026-04-23T23:16:51.838398Z,13.390146493911743,True,21.944126058996428,26239,894,4,4375,98,40.20381599548273,33.302217998425476,6.698421988403425,0.203176008653827,1,1,1,1
58,1776986212.063281,2026-04-23T23:16:52.063281Z,13.615029573440552,True,21.944126058996428,26243,898,5,4391,100,52.496299002086744,36.39906700118445,15.763364004669711,0.3338679962325841,1,1,2,1
59,1776986212.3629236,2026-04-23T23:16:52.362924Z,13.914672136306763,True,21.944126058996428,26247,901,4,4408,100,47.587990993633866,37.75598100037314,9.502269997028634,0.3297399962320924,1,1,1,1
60,1776986212.6803718,2026-04-23T23:16:52.680372Z,14.232120275497437,True,21.944126058996428,26253,905,9,4431,102,58.52785000752192,35.33576500194613,22.799206999479793,0.392878006095998,2,2,3,2
61,1776986212.951593,2026-04-23T23:16:52.951593Z,14.503341436386108,True,21.944126058996428,26257,905,5,4449,102,50.38655799580738,35.584765006206,14.598169000237249,0.20362398936413229,1,1,2,1
62,1776986213.270988,2026-04-23T23:16:53.270988Z,14.822736501693726,True,17.286329010867142,26263,908,4,4462,104,37.20520899514668,30.174838000675663,6.7870979983126745,0.24327299615833908,1,1,1,1
63,1776986213.5334299,2026-04-23T23:16:53.533430Z,15.08517837524414,True,17.286329010867142,26268,913,7,4488,105,54.974439000943676,39.47207699820865,15.033000992843881,0.46936100989114493,2,1,2,2
64,1776986213.7609324,2026-04-23T23:16:53.760932Z,15.312680959701538,True,17.286329010867142,26271,916,5,4504,105,53.14864299725741,36.76624900253955,16.072878992417827,0.3095150023000315,1,1,2,1
65,1776986214.0514069,2026-04-23T23:16:54.051407Z,15.603155374526978,True,17.286329010867142,26276,920,5,4528,105,46.325768998940475,33.0930259951856,13.00620699475985,0.22653600899502635,1,1,2,1
66,1776986214.333015,2026-04-23T23:16:54.333015Z,15.884763479232788,True,17.286329010867142,26282,920,1,4548,105,39.09302200190723,33.62008499971125,5.309954998665489,0.16298200353048742,0,0,1,0
67,1776986214.535735,2026-04-23T23:16:54.535735Z,16.087483406066895,True,17.286329010867142,26286,920,0,4549,105,37.85880099167116,37.767052999697626,0.07043499499559402,0.021312996977940202,0,0,0,0
68,1776986214.7302406,2026-04-23T23:16:54.730241Z,16.281989097595215,True,17.286329010867142,26290,923,4,4556,106,38.567659008549526,32.00194600503892,6.373162003001198,0.1925510005094111,1,1,1,1
69,1776986214.930528,2026-04-23T23:16:54.930528Z,16.482276439666748,True,17.286329010867142,26294,924,5,4572,106,46.025948991882615,33.179620004375465,12.552973988931626,0.2933549985755235,1,1,2,1
70,1776986215.1229217,2026-04-23T23:16:55.122922Z,16.674670219421387,True,17.286329010867142,26297,924,5,4583,107,41.611067004851066,30.405694007640705,10.906162002356723,0.2992109948536381,1,1,2,1
71,1776986215.3291526,2026-04-23T23:16:55.329153Z,16.880901098251343,True,18.398678617784125,26301,925,5,4588,108,41.83657899557147,33.7055279960623,8.111114002531394,0.01993699697777629,1,1,2,1
72,1776986215.562991,2026-04-23T23:16:55.562991Z,17.114739418029785,True,18.398678617784125,26305,929,4,4598,110,46.589106001192704,35.91488899837714,10.372670003562234,0.3015469992533326,1,1,1,1
73,1776986215.8366215,2026-04-23T23:16:55.836622Z,17.388370037078857,True,18.398678617784125,26310,934,4,4618,110,44.949620991246775,35.74467399448622,8.886438998160884,0.3185079985996708,1,1,1,1
74,1776986216.0420883,2026-04-23T23:16:56.042088Z,17.593836784362793,True,18.398678617784125,26314,934,4,4634,110,40.233735999208875,32.13794999464881,7.897634000983089,0.19815200357697904,1,1,1,1
75,1776986216.2562797,2026-04-23T23:16:56.256280Z,17.80802822113037,True,18.398678617784125,26319,934,0,4641,110,39.91193199180998,35.51487399090547,4.372449009679258,0.024608991225250065,0,0,0,0
76,1776986216.5567062,2026-04-23T23:16:56.556706Z,18.108454704284668,True,18.398678617784125,26324,938,4,4647,112,47.651319997385144,37.37308600102551,9.945933998096734,0.33229999826289713,1,1,1,1
77,1776986216.840742,2026-04-23T23:16:56.840742Z,18.39249062538147,True,18.398678617784125,26330,940,4,4671,112,44.239546987228096,37.28655599115882,6.754743997589685,0.19824699847958982,1,1,1,1
78,1776986217.0396655,2026-04-23T23:16:57.039665Z,18.591413974761963,True,18.398678617784125,26334,941,4,4678,112,44.812912004999816,36.810090008657426,7.8374080039793625,0.16541399236302823,1,1,1,1
79,1776986217.2312,2026-04-23T23:16:57.231200Z,18.78294849395752,True,18.398678617784125,26337,944,4,4685,114,50.433662996510975,38.59732300043106,11.356802002410404,0.4795379936695099,1,1,1,1
80,1776986217.4489846,2026-04-23T23:16:57.448985Z,19.000733137130737,True,18.909763594070597,26342,945,4,4705,114,40.008960000704974,32.064539002021775,7.743132999166846,0.201287999516353,1,1,1,1
81,1776986217.7302523,2026-04-23T23:16:57.730252Z,19.28200078010559,True,18.909763594070597,26347,947,4,4725,114,37.29855599522125,30.415262997848913,6.675540993455797,0.20775200391653925,1,1,1,1
82,1776986217.936373,2026-04-23T23:16:57.936373Z,19.488121509552002,True,18.909763594070597,26351,950,4,4741,114,48.69795100239571,38.32653000426944,10.080370993819088,0.29105000430718064,1,1,1,1
83,1776986218.1294093,2026-04-23T23:16:58.129409Z,19.68115782737732,True,18.909763594070597,26354,953,4,4753,114,45.54321100295056,35.75744299450889,9.456027997657657,0.3297400107840076,1,1,1,1
84,1776986218.3406997,2026-04-23T23:16:58.340700Z,19.89244818687439,True,18.909763594070597,26358,953,4,4769,114,42.024105991004035,35.12954799225554,6.695702002616599,0.19885599613189697,1,1,1,1
85,1776986218.5625808,2026-04-23T23:16:58.562581Z,20.11432933807373,True,18.909763594070597,26362,955,5,4776,114,50.0991540029645,35.218031000113115,14.769663001061417,0.11146000178996474,1,1,2,1
86,1776986218.8412616,2026-04-23T23:16:58.841262Z,20.393010139465332,True,18.909763594070597,26367,959,4,4790,116,47.03958600293845,36.97031999763567,9.773319005034864,0.2959470002679154,1,1,1,1
87,1776986219.115341,2026-04-23T23:16:59.115341Z,20.667089462280273,True,18.909763594070597,26373,960,4,4814,116,42.73792299500201,34.278443999937735,8.246255005360581,0.2132239897036925,1,1,1,1
88,1776986219.3302338,2026-04-23T23:16:59.330234Z,20.88198232650757,True,18.983536573818384,26377,961,4,4818,116,42.92676199111156,34.61045699077658,8.130859001539648,0.18544599879533052,1,1,1,1
89,1776986219.554886,2026-04-23T23:16:59.554886Z,21.106634616851807,True,18.983536573818384,26382,961,4,4823,116,37.273146997904405,30.931569999665953,6.22086800285615,0.12070899538230151,1,1,1,1
90,1776986219.8429275,2026-04-23T23:16:59.842927Z,21.394675970077515,True,18.983536573818384,26388,961,0,4826,116,35.371253004996106,35.29528201033827,0.056769989896565676,0.01920100476127118,0,0,0,0
91,1776986220.038761,2026-04-23T23:17:00.038761Z,21.59050941467285,True,18.983536573818384,26393,961,0,4826,116,32.046651002019644,31.959415005985647,0.06569900142494589,0.021536994609050453,0,0,0,0
92,1776986220.243962,2026-04-23T23:17:00.243962Z,21.795710563659668,True,18.983536573818384,26398,961,0,4826,116,32.335876996512525,32.26067499781493,0.05545800377149135,0.01974399492610246,0,0,0,0
93,1776986220.4856253,2026-04-23T23:17:00.485625Z,22.037373781204224,True,18.983536573818384,26404,961,0,4826,116,31.730766990222037,31.658155989134684,0.054593998356722295,0.018017002730630338,0,0,0,0
94,1776986220.7425804,2026-04-23T23:17:00.742580Z,22.294328927993774,True,18.983536573818384,26410,961,0,4826,116,31.785808998392895,31.70100599527359,0.0631059956504032,0.021697007468901575,0,0,0,0
95,1776986220.926726,2026-04-23T23:17:00.926726Z,22.478474617004395,True,18.983536573818384,26414,961,0,4826,116,35.26539199810941,35.18647700548172,0.058945995988324285,0.019968996639363468,0,0,0,0
96,1776986221.146146,2026-04-23T23:17:01.146146Z,22.69789457321167,True,18.983536573818384,26419,963,8,4826,116,44.952181007829495,35.69571200932842,9.236307989340276,0.02016100916080177,2,2,2,2
97,1776986221.3497975,2026-04-23T23:17:01.349797Z,22.901546001434326,True,22.46634513552667,26422,963,8,4826,116,41.95312700176146,31.419427003129385,10.511810993193649,0.021889005438424647,2,2,2,2
98,1776986221.627052,2026-04-23T23:17:01.627052Z,23.178800582885742,True,22.46634513552667,26427,965,4,4832,118,38.15023400238715,31.361089000711218,6.5885939984582365,0.20055100321769714,1,1,1,1
99,1776986221.8489616,2026-04-23T23:17:01.848962Z,23.400710105895996,True,22.46634513552667,26432,966,4,4852,118,38.921143001061864,31.96386300260201,6.753145004040562,0.20413499441929162,1,1,1,1
100,1776986222.1452565,2026-04-23T23:17:02.145257Z,23.697005033493042,True,22.46634513552667,26438,967,4,4864,118,39.25433900440112,32.14806200412568,6.991713002207689,0.11456399806775153,1,1,1,1
101,1776986222.3448186,2026-04-23T23:17:02.344819Z,23.89656710624695,True,22.46634513552667,26442,967,1,4868,118,38.14930601220112,32.69902600732166,5.282145997625776,0.1681340072536841,0,0,1,0
102,1776986222.5444963,2026-04-23T23:17:02.544496Z,24.09624481201172,True,22.46634513552667,26445,969,8,4871,118,51.13227899710182,39.255394993233494,11.75060799869243,0.126276005175896,2,2,2,2
103,1776986222.7422316,2026-04-23T23:17:02.742232Z,24.29398012161255,True,22.46634513552667,26449,969,5,4875,118,48.323473005439155,36.75885600387119,11.454788997070864,0.1098280044971034,1,1,2,1
104,1776986222.936828,2026-04-23T23:17:02.936828Z,24.488576412200928,True,22.46634513552667,26453,969,1,4877,118,35.81139599555172,31.794928989256732,3.9910900086397305,0.025376997655257583,0,0,1,0
105,1776986223.147108,2026-04-23T23:17:03.147108Z,24.698856592178345,True,22.46634513552667,26458,969,0,4877,118,31.02770099940244,30.944754005759023,0.061793994973413646,0.021152998670004308,0,0,0,0
106,1776986223.3345582,2026-04-23T23:17:03.334558Z,24.886306762695312,True,19.755774341727985,26462,969,0,4877,118,33.43690899782814,33.35172199876979,0.06365000444930047,0.021536994609050453,0,0,0,0
107,1776986223.5398567,2026-04-23T23:17:03.539857Z,25.091605186462402,True,19.755774341727985,26466,971,4,4877,118,43.485183006851,33.57025800505653,9.8913719994016,0.023553002392873168,1,1,1,1
108,1776986223.725744,2026-04-23T23:17:03.725744Z,25.27749252319336,True,19.755774341727985,26470,972,8,4877,118,49.27608300931752,39.49905101035256,9.754246988450177,0.02278501051478088,2,2,2,2
109,1776986223.940455,2026-04-23T23:17:03.940455Z,25.4922034740448,True,19.755774341727985,26474,972,5,4877,118,45.283585001016036,36.58233699388802,8.680191007442772,0.021056999685242772,1,1,2,1
110,1776986224.1322188,2026-04-23T23:17:04.132219Z,25.683967351913452,True,19.755774341727985,26478,974,4,4878,118,45.15452300256584,36.214771011145785,8.816003988613375,0.12374800280667841,1,1,1,1
111,1776986224.3322117,2026-04-23T23:17:04.332212Z,25.883960247039795,True,19.755774341727985,26482,974,4,4882,118,37.79025199764874,30.973137996625155,6.684566003968939,0.13254799705464393,1,1,1,1
112,1776986224.5489311,2026-04-23T23:17:04.548931Z,26.100679636001587,True,19.755774341727985,26486,976,5,4886,118,42.71673799667042,32.50676300376654,10.095250996528193,0.11472399637568742,1,1,2,1
113,1776986224.8540585,2026-04-23T23:17:04.854059Z,26.40580701828003,True,19.755774341727985,26491,977,5,4886,118,43.57325000455603,34.566165995784104,8.987755005364306,0.019329003407619894,1,1,2,1
114,1776986225.1387618,2026-04-23T23:17:05.138762Z,26.690510272979736,True,19.755774341727985,26498,978,4,4886,118,44.77146999852266,36.25019699393306,8.49618400388863,0.025089000700972974,1,1,1,1
115,1776986225.328529,2026-04-23T23:17:05.328529Z,26.880277395248413,True,19.755774341727985,26501,981,4,4892,120,43.694981999578886,33.943583999644034,9.4769559946144,0.27444200532045215,1,1,1,1
116,1776986225.544731,2026-04-23T23:17:05.544731Z,27.096479415893555,True,19.66080998400507,26505,984,4,4908,120,39.33027700986713,32.29501000896562,6.834107989561744,0.20115901133976877,1,1,1,1
117,1776986225.7444794,2026-04-23T23:17:05.744479Z,27.29622793197632,True,19.66080998400507,26509,984,4,4924,120,40.27962399413809,33.150913994177245,6.930015006219037,0.19869499374181032,1,1,1,1
118,1776986225.9301484,2026-04-23T23:17:05.930148Z,27.48189687728882,True,19.66080998400507,26513,985,4,4932,120,44.83841599721927,37.23852000257466,7.344461992033757,0.2554340026108548,1,1,1,1
119,1776986226.136626,2026-04-23T23:17:06.136626Z,27.688374519348145,True,19.66080998400507,26516,988,5,4940,121,52.62423800013494,34.800894994987175,17.505219002487138,0.3181240026606247,1,1,2,1
120,1776986226.3515,2026-04-23T23:17:06.351500Z,27.90324854850769,True,19.66080998400507,26520,991,4,4958,121,39.09273199678864,32.18140600074548,6.71723899722565,0.1940869988175109,1,1,1,1
121,1776986226.6282248,2026-04-23T23:17:06.628225Z,28.179973363876343,True,19.66080998400507,26525,996,4,4978,121,44.85118400771171,34.54942900862079,9.991696002543904,0.3100589965470135,1,1,1,1
122,1776986226.828779,2026-04-23T23:17:06.828779Z,28.38052749633789,True,19.66080998400507,26528,999,8,4992,123,53.974080001353286,37.25036099785939,16.285527002764866,0.43819200072903186,2,2,2,2
123,1776986227.0496335,2026-04-23T23:17:07.049634Z,28.60138201713562,True,19.66080998400507,26531,1002,8,5016,123,51.24991499178577,33.5400479962118,17.29279599385336,0.41707100172061473,2,2,2,2
124,1776986227.3480887,2026-04-23T23:17:07.348089Z,28.899837255477905,True,19.66080998400507,26536,1006,8,5057,123,49.21844901400618,31.747823013574816,17.112628993345425,0.35799700708594173,2,1,3,2
125,1776986227.5361764,2026-04-23T23:17:07.536176Z,29.08792495727539,True,17.307710173988887,26539,1006,5,5072,124,50.708167007542215,33.933726997929625,16.48114901036024,0.29329099925234914,1,1,2,1
126,1776986227.7596645,2026-04-23T23:17:07.759665Z,29.311413049697876,True,17.307710173988887,26543,1008,5,5076,125,48.27230199589394,35.79110698774457,12.457002012524754,0.024192995624616742,1,1,2,1
127,1776986228.0238729,2026-04-23T23:17:08.023873Z,29.575621366500854,True,17.307710173988887,26548,1009,8,5076,125,43.43855599290691,32.857176003744826,10.55929998983629,0.022079999325796962,2,2,2,2
128,1776986228.2414548,2026-04-23T23:17:08.241455Z,29.793203353881836,True,17.307710173988887,26552,1010,4,5076,125,52.35037099919282,37.95592200185638,14.372367993928492,0.02208100340794772,1,1,1,1
129,1776986228.4373507,2026-04-23T23:17:08.437351Z,29.989099264144897,True,17.307710173988887,26556,1014,8,5088,126,49.10862100950908,34.258890998899005,14.66095499927178,0.18877501133829355,2,2,2,2
130,1776986228.647912,2026-04-23T23:17:08.647912Z,30.199660539627075,True,17.307710173988887,26559,1015,8,5110,128,45.297119999304414,32.86562299763318,12.109149000025354,0.32234800164587796,2,2,2,2
131,1776986228.8394234,2026-04-23T23:17:08.839423Z,30.39117193222046,True,17.307710173988887,26563,1015,1,5126,128,45.23151800094638,33.04726201167796,12.050746998284012,0.13350899098441005,0,0,1,0
132,1776986229.045236,2026-04-23T23:17:09.045236Z,30.59698462486267,True,17.307710173988887,26567,1017,4,5129,129,44.590246994630434,35.44501500437036,8.989737994852476,0.15549399540759623,1,1,1,1
133,1776986229.2372677,2026-04-23T23:17:09.237268Z,30.789016246795654,True,17.307710173988887,26570,1017,4,5132,129,45.52359199442435,34.39470300509129,10.761611993075348,0.3672769962577149,1,1,1,1
134,1776986229.4626687,2026-04-23T23:17:09.462669Z,31.01441717147827,True,18.30361047218331,26575,1018,4,5151,130,44.54931599320844,36.54591798840556,7.446962001267821,0.5564360035350546,1,1,1,1
135,1776986229.7495632,2026-04-23T23:17:09.749563Z,31.3013117313385,True,18.30361047218331,26581,1019,4,5158,130,37.57222800049931,32.59383700788021,4.9566300003789365,0.021760992240160704,1,1,1,1
