tick,wall_time_unix,wall_time_iso,dt_since_start_s,log_line_age_s,mode,j1_deg,j2_deg,v_j1_deg_per_tick,v_j2_deg_per_tick,cx_norm,cy_norm,raw_log_line
48,1776986209.726727,2026-04-23T23:16:49.726727Z,11.278475522994995,0.004795074462890625,COAST,-48.58,-54.97,0.0,0.619,,,"[COAST] j1=-48.58 j2=-54.97 v=(+0.000,+0.619) (cx=nan, cy=nan)"
49,1776986209.9364653,2026-04-23T23:16:49.936465Z,11.488213777542114,0.02640247344970703,COAST,-48.58,-52.54,0.0,0.408,,,"[COAST] j1=-48.58 j2=-52.54 v=(+0.000,+0.408) (cx=nan, cy=nan)"
50,1776986210.1282523,2026-04-23T23:16:50.128252Z,11.68000078201294,0.025546789169311523,COAST,-48.58,-50.94,0.0,0.269,,,"[COAST] j1=-48.58 j2=-50.94 v=(+0.000,+0.269) (cx=nan, cy=nan)"
51,1776986210.3334854,2026-04-23T23:16:50.333485Z,11.885233879089355,0.009232521057128906,COAST,-48.58,-49.72,0.0,0.163,,,"[COAST] j1=-48.58 j2=-49.72 v=(+0.000,+0.163) (cx=nan, cy=nan)"
52,1776986210.5705512,2026-04-23T23:16:50.570551Z,12.122299671173096,0.015170574188232422,COAST,-48.58,-48.98,0.0,0.099,,,"[COAST] j1=-48.58 j2=-48.98 v=(+0.000,+0.099) (cx=nan, cy=nan)"
53,1776986210.8290403,2026-04-23T23:16:50.829040Z,12.380788803100586,0.009716033935546875,COAST,-48.58,-48.48,0.0,0.055,,,"[COAST] j1=-48.58 j2=-48.48 v=(+0.000,+0.055) (cx=nan, cy=nan)"
54,1776986211.1219544,2026-04-23T23:16:51.121954Z,12.673702955245972,0.036416053771972656,MOVE,-44.49,-53.35,0.769,-0.986,0.24,0.83,"[MOVE] j1=-44.49 j2=-53.35 v=(+0.769,-0.986) (cx=0.24, cy=0.83)"
55,1776986211.3345463,2026-04-23T23:16:51.334546Z,12.886294841766357,0.0273895263671875,MOVE,-39.97,-59.1,0.76,-0.951,0.25,0.82,"[MOVE] j1=-39.97 j2=-59.10 v=(+0.760,-0.951) (cx=0.25, cy=0.82)"
56,1776986211.5625918,2026-04-23T23:16:51.562592Z,13.11434030532837,0.025713205337524414,MOVE,-35.16,-64.21,0.816,-0.808,0.23,0.77,"[MOVE] j1=-35.16 j2=-64.21 v=(+0.816,-0.808) (cx=0.23, cy=0.77)"
57,1776986211.838358,2026-04-23T23:16:51.838358Z,13.390106439590454,0.002141237258911133,MOVE,-29.7,-64.58,0.672,0.182,0.28,0.44,"[MOVE] j1=-29.70 j2=-64.58 v=(+0.672,+0.182) (cx=0.28, cy=0.44)"
58,1776986212.0632405,2026-04-23T23:16:52.063241Z,13.614989042282104,0.0051882266998291016,MOVE,-26.58,-61.78,0.0,0.779,0.55,0.24,"[MOVE] j1=-26.58 j2=-61.78 v=(+0.000,+0.779) (cx=0.55, cy=0.24)"
59,1776986212.3628864,2026-04-23T23:16:52.362886Z,13.914634943008423,0.00033783912658691406,MOVE,-27.06,-56.54,0.0,0.501,0.54,0.33,"[MOVE] j1=-27.06 j2=-56.54 v=(+0.000,+0.501) (cx=0.54, cy=0.33)"
60,1776986212.6803327,2026-04-23T23:16:52.680333Z,14.232081174850464,0.01828598976135254,MOVE,-27.06,-54.25,0.0,0.182,0.53,0.44,"[MOVE] j1=-27.06 j2=-54.25 v=(+0.000,+0.182) (cx=0.53, cy=0.44)"
61,1776986212.9515514,2026-04-23T23:16:52.951551Z,14.503299951553345,0.029011011123657227,MOVE,-24.19,-58.21,0.426,-0.565,0.36,0.69,"[MOVE] j1=-24.19 j2=-58.21 v=(+0.426,-0.565) (cx=0.36, cy=0.69)"
62,1776986213.2709455,2026-04-23T23:16:53.270946Z,14.822694063186646,0.014826297760009766,MOVE,-23.34,-62.42,-0.261,-0.368,0.59,0.62,"[MOVE] j1=-23.34 j2=-62.42 v=(-0.261,-0.368) (cx=0.59, cy=0.62)"
63,1776986213.5333934,2026-04-23T23:16:53.533393Z,15.085141897201538,0.01707768440246582,MOVE,-25.0,-63.98,-0.478,-0.21,0.66,0.57,"[MOVE] j1=-25.00 j2=-63.98 v=(-0.478,-0.210) (cx=0.66, cy=0.57)"
64,1776986213.7608933,2026-04-23T23:16:53.760893Z,15.312641859054565,0.025188207626342773,MOVE,-25.93,-64.66,0.616,-0.219,0.29,0.57,"[MOVE] j1=-25.93 j2=-64.66 v=(+0.616,-0.219) (cx=0.29, cy=0.57)"
65,1776986214.0513504,2026-04-23T23:16:54.051350Z,15.60309886932373,0.004402875900268555,MOVE,-21.78,-67.86,0.349,-0.529,0.38,0.68,"[MOVE] j1=-21.78 j2=-67.86 v=(+0.349,-0.529) (cx=0.38, cy=0.68)"
66,1776986214.3329787,2026-04-23T23:16:54.332979Z,15.884727239608765,0.022770166397094727,MOVE,-21.15,-70.24,0.0,-0.249,0.53,0.58,"[MOVE] j1=-21.15 j2=-70.24 v=(+0.000,-0.249) (cx=0.53, cy=0.58)"
67,1776986214.535699,2026-04-23T23:16:54.535699Z,16.08744740486145,0.033783674240112305,COAST,-21.15,-71.22,0.0,-0.164,,,"[COAST] j1=-21.15 j2=-71.22 v=(+0.000,-0.164) (cx=nan, cy=nan)"
68,1776986214.730204,2026-04-23T23:16:54.730204Z,16.281952619552612,0.007420063018798828,MOVE,-20.15,-69.84,0.26,0.45,0.41,0.35,"[MOVE] j1=-20.15 j2=-69.84 v=(+0.260,+0.450) (cx=0.41, cy=0.35)"
69,1776986214.9304914,2026-04-23T23:16:54.930491Z,16.482239961624146,0.015443086624145508,MOVE,-18.98,-68.0,0.197,0.237,0.43,0.42,"[MOVE] j1=-18.98 j2=-68.00 v=(+0.197,+0.237) (cx=0.43, cy=0.42)"
70,1776986215.1228836,2026-04-23T23:16:55.122884Z,16.67463207244873,0.023070335388183594,MOVE,-18.0,-66.96,0.196,0.192,0.43,0.44,"[MOVE] j1=-18.00 j2=-66.96 v=(+0.196,+0.192) (cx=0.43, cy=0.44)"
71,1776986215.3291159,2026-04-23T23:16:55.329116Z,16.88086438179016,0.007058858871459961,MOVE,-15.19,-65.19,-0.323,0.181,0.61,0.44,"[MOVE] j1=-15.19 j2=-65.19 v=(-0.323,+0.181) (cx=0.61, cy=0.44)"
72,1776986215.5629451,2026-04-23T23:16:55.562945Z,17.114693641662598,0.012846946716308594,MOVE,-17.51,-63.89,-0.394,0.234,0.63,0.42,"[MOVE] j1=-17.51 j2=-63.89 v=(-0.394,+0.234) (cx=0.63, cy=0.42)"
73,1776986215.8365839,2026-04-23T23:16:55.836584Z,17.38833236694336,0.017794132232666016,MOVE,-20.75,-62.69,-0.461,0.0,0.65,0.45,"[MOVE] j1=-20.75 j2=-62.69 v=(-0.461,+0.000) (cx=0.65, cy=0.45)"
74,1776986216.0420513,2026-04-23T23:16:56.042051Z,17.593799829483032,0.04148602485656738,MOVE,-23.18,-62.69,-0.547,0.0,0.68,0.48,"[MOVE] j1=-23.18 j2=-62.69 v=(-0.547,+0.000) (cx=0.68, cy=0.48)"
75,1776986216.2562375,2026-04-23T23:16:56.256238Z,17.80798602104187,0.025891542434692383,COAST,-26.18,-62.69,-0.412,0.0,,,"[COAST] j1=-26.18 j2=-62.69 v=(-0.412,+0.000) (cx=nan, cy=nan)"
76,1776986216.5566704,2026-04-23T23:16:56.556670Z,18.108418941497803,0.03185081481933594,MOVE,-27.23,-62.69,0.0,0.0,0.46,0.49,"[MOVE] j1=-27.23 j2=-62.69 v=(+0.000,+0.000) (cx=0.46, cy=0.49)"
77,1776986216.8406727,2026-04-23T23:16:56.840673Z,18.39242124557495,0.012342453002929688,MOVE,-23.97,-62.49,0.174,0.2,0.44,0.43,"[MOVE] j1=-23.97 j2=-62.49 v=(+0.174,+0.200) (cx=0.44, cy=0.43)"
78,1776986217.0396292,2026-04-23T23:16:57.039629Z,18.59137773513794,0.017505645751953125,COAST,-22.98,-61.44,0.173,0.183,,,"[COAST] j1=-22.98 j2=-61.44 v=(+0.173,+0.183) (cx=nan, cy=nan)"
79,1776986217.231164,2026-04-23T23:16:57.231164Z,18.782912492752075,0.017960309982299805,MOVE,-22.98,-61.44,0.0,0.0,0.5,0.49,"[MOVE] j1=-22.98 j2=-61.44 v=(+0.000,+0.000) (cx=0.50, cy=0.49)"
80,1776986217.4489028,2026-04-23T23:16:57.448903Z,19.000651359558105,0.0014522075653076172,MOVE,-22.26,-60.92,0.371,0.267,0.38,0.41,"[MOVE] j1=-22.26 j2=-60.92 v=(+0.371,+0.267) (cx=0.38, cy=0.41)"
81,1776986217.730216,2026-04-23T23:16:57.730216Z,19.281964540481567,0.012891292572021484,MOVE,-19.19,-59.06,0.49,0.251,0.34,0.42,"[MOVE] j1=-19.19 j2=-59.06 v=(+0.490,+0.251) (cx=0.34, cy=0.42)"
82,1776986217.9363341,2026-04-23T23:16:57.936334Z,19.48808264732361,0.030426740646362305,MOVE,-16.52,-57.87,0.572,0.228,0.31,0.42,"[MOVE] j1=-16.52 j2=-57.87 v=(+0.572,+0.228) (cx=0.31, cy=0.42)"
83,1776986218.129373,2026-04-23T23:16:58.129373Z,19.681121587753296,0.03132939338684082,MOVE,-13.67,-56.83,0.568,0.196,0.31,0.43,"[MOVE] j1=-13.67 j2=-56.83 v=(+0.568,+0.196) (cx=0.31, cy=0.43)"
84,1776986218.3406606,2026-04-23T23:16:58.340661Z,19.892409086227417,0.02109241485595703,MOVE,-10.11,-55.72,0.618,0.178,0.29,0.44,"[MOVE] j1=-10.11 j2=-55.72 v=(+0.618,+0.178) (cx=0.29, cy=0.44)"
85,1776986218.562546,2026-04-23T23:16:58.562546Z,20.11429452896118,0.0011754035949707031,COAST,-6.63,-54.75,0.49,0.136,,,"[COAST] j1=-6.63 j2=-54.75 v=(+0.490,+0.136) (cx=nan, cy=nan)"
86,1776986218.841217,2026-04-23T23:16:58.841217Z,20.39296555519104,0.010475635528564453,MOVE,-10.96,-57.1,-0.58,-0.386,0.69,0.63,"[MOVE] j1=-10.96 j2=-57.10 v=(-0.580,-0.386) (cx=0.69, cy=0.63)"
87,1776986219.1152875,2026-04-23T23:16:59.115288Z,20.667036056518555,0.013705253601074219,MOVE,-14.87,-59.69,-0.524,-0.307,0.67,0.6,"[MOVE] j1=-14.87 j2=-59.69 v=(-0.524,-0.307) (cx=0.67, cy=0.60)"
88,1776986219.330197,2026-04-23T23:16:59.330197Z,20.881945610046387,0.036437034606933594,COAST,-17.01,-60.93,-0.36,-0.208,,,"[COAST] j1=-17.01 j2=-60.93 v=(-0.360,-0.208) (cx=nan, cy=nan)"
89,1776986219.554849,2026-04-23T23:16:59.554849Z,21.106597423553467,0.03485250473022461,COAST,-19.35,-59.28,-0.319,0.224,,,"[COAST] j1=-19.35 j2=-59.28 v=(-0.319,+0.224) (cx=nan, cy=nan)"
90,1776986219.842888,2026-04-23T23:16:59.842888Z,21.394636631011963,0.012182235717773438,COAST,-21.14,-58.03,-0.164,0.115,,,"[COAST] j1=-21.14 j2=-58.03 v=(-0.164,+0.115) (cx=nan, cy=nan)"
91,1776986220.0387228,2026-04-23T23:17:00.038723Z,21.590471267700195,0.014380693435668945,COAST,-21.78,-57.58,-0.108,0.076,,,"[COAST] j1=-21.78 j2=-57.58 v=(-0.108,+0.076) (cx=nan, cy=nan)"
92,1776986220.243898,2026-04-23T23:17:00.243898Z,21.79564642906189,0.03150296211242676,COAST,-22.2,-57.28,-0.071,0.05,,,"[COAST] j1=-22.20 j2=-57.28 v=(-0.071,+0.050) (cx=nan, cy=nan)"
93,1776986220.485586,2026-04-23T23:17:00.485586Z,22.037334442138672,0.011905908584594727,COAST,-22.56,-57.03,-0.04,0.028,,,"[COAST] j1=-22.56 j2=-57.03 v=(-0.040,+0.028) (cx=nan, cy=nan)"
94,1776986220.7425437,2026-04-23T23:17:00.742544Z,22.294292211532593,0.011078834533691406,COAST,-22.76,-56.89,-0.022,0.016,,,"[COAST] j1=-22.76 j2=-56.89 v=(-0.022,+0.016) (cx=nan, cy=nan)"
95,1776986220.9266872,2026-04-23T23:17:00.926687Z,22.478435754776,0.0026884078979492188,COAST,-22.85,-56.83,-0.015,0.01,,,"[COAST] j1=-22.85 j2=-56.83 v=(-0.015,+0.010) (cx=nan, cy=nan)"
96,1776986221.146109,2026-04-23T23:17:01.146109Z,22.69785761833191,0.03366208076477051,COAST,-22.89,-56.5,0.0,0.155,,,"[COAST] j1=-22.89 j2=-56.50 v=(+0.000,+0.155) (cx=nan, cy=nan)"
97,1776986221.3497608,2026-04-23T23:17:01.349761Z,22.901509284973145,0.01576685905456543,COAST,-22.89,-59.17,0.0,-0.363,,,"[COAST] j1=-22.89 j2=-59.17 v=(+0.000,-0.363) (cx=nan, cy=nan)"
98,1776986221.6270144,2026-04-23T23:17:01.627014Z,23.178762912750244,0.03547835350036621,MOVE,-22.89,-61.63,0.0,-0.428,0.48,0.64,"[MOVE] j1=-22.89 j2=-61.63 v=(+0.000,-0.428) (cx=0.48, cy=0.64)"
99,1776986221.8489244,2026-04-23T23:17:01.848924Z,23.400672912597656,0.027540922164916992,MOVE,-22.12,-63.86,0.219,-0.293,0.43,0.6,"[MOVE] j1=-22.12 j2=-63.86 v=(+0.219,-0.293) (cx=0.43, cy=0.60)"
100,1776986222.14522,2026-04-23T23:17:02.145220Z,23.69696855545044,0.02427959442138672,COAST,-19.77,-65.42,0.263,-0.136,,,"[COAST] j1=-19.77 j2=-65.42 v=(+0.263,-0.136) (cx=nan, cy=nan)"
101,1776986222.3447485,2026-04-23T23:17:02.344748Z,23.896497011184692,0.03199934959411621,COAST,-18.74,-65.95,0.173,-0.09,,,"[COAST] j1=-18.74 j2=-65.95 v=(+0.173,-0.090) (cx=nan, cy=nan)"
102,1776986222.5444603,2026-04-23T23:17:02.544460Z,24.096208810806274,0.00029087066650390625,COAST,-17.6,-66.11,0.186,0.0,,,"[COAST] j1=-17.60 j2=-66.11 v=(+0.186,+0.000) (cx=nan, cy=nan)"
103,1776986222.7421963,2026-04-23T23:17:02.742196Z,24.293944835662842,0.040314435958862305,COAST,-16.99,-66.11,0.134,0.0,,,"[COAST] j1=-16.99 j2=-66.11 v=(+0.134,+0.000) (cx=nan, cy=nan)"
104,1776986222.9367886,2026-04-23T23:17:02.936789Z,24.488537073135376,0.005512714385986328,COAST,-16.39,-66.11,0.081,0.0,,,"[COAST] j1=-16.39 j2=-66.11 v=(+0.081,+0.000) (cx=nan, cy=nan)"
105,1776986223.1470673,2026-04-23T23:17:03.147067Z,24.69881582260132,0.026400089263916016,COAST,-16.07,-66.11,0.053,0.0,,,"[COAST] j1=-16.07 j2=-66.11 v=(+0.053,+0.000) (cx=nan, cy=nan)"
106,1776986223.3345215,2026-04-23T23:17:03.334522Z,24.88627004623413,0.018041372299194336,COAST,-15.86,-66.11,0.035,0.0,,,"[COAST] j1=-15.86 j2=-66.11 v=(+0.035,+0.000) (cx=nan, cy=nan)"
107,1776986223.539819,2026-04-23T23:17:03.539819Z,25.091567516326904,0.03522658348083496,COAST,-16.63,-66.11,-0.41,0.0,,,"[COAST] j1=-16.63 j2=-66.11 v=(-0.410,+0.000) (cx=nan, cy=nan)"
108,1776986223.7256973,2026-04-23T23:17:03.725697Z,25.277445793151855,0.03241300582885742,COAST,-18.23,-66.11,-0.27,0.0,,,"[COAST] j1=-18.23 j2=-66.11 v=(-0.270,+0.000) (cx=nan, cy=nan)"
109,1776986223.9404178,2026-04-23T23:17:03.940418Z,25.49216628074646,0.17293596267700195,MOVE,-18.23,-66.11,0.0,0.0,0.45,0.49,"[MOVE] j1=-18.23 j2=-66.11 v=(+0.000,+0.000) (cx=0.45, cy=0.49)"
110,1776986224.1321747,2026-04-23T23:17:04.132175Z,25.68392324447632,0.021532297134399414,MOVE,-18.23,-65.87,0.0,0.237,0.48,0.42,"[MOVE] j1=-18.23 j2=-65.87 v=(+0.000,+0.237) (cx=0.48, cy=0.42)"
111,1776986224.332175,2026-04-23T23:17:04.332175Z,25.883923530578613,0.14816546440124512,MOVE,-18.23,-65.87,0.0,0.0,0.49,0.46,"[MOVE] j1=-18.23 j2=-65.87 v=(+0.000,+0.000) (cx=0.49, cy=0.46)"
