tick,wall_time_unix,wall_time_iso,dt_since_start_s,raw_det_count,raw_x_px,raw_y_px,raw_conf,raw_depth_m,track_count,track_id,x,y,z,vx,vy,vz,pos_uncertainty,vel_uncertainty,confidence,frame,physics_plausible,physics_valid,filter_used_by_adaptive
0,1776985727.6026957,2026-04-23T23:08:47.602696Z,0.1821000576019287,0,,,,,0,,,,,,,,,,,,,,
1,1776985727.7995195,2026-04-23T23:08:47.799520Z,0.3789238929748535,0,,,,,0,,,,,,,,,,,,,,
2,1776985728.0114253,2026-04-23T23:08:48.011425Z,0.590829610824585,0,,,,,0,,,,,,,,,,,,,,
3,1776985728.198935,2026-04-23T23:08:48.198935Z,0.7783393859863281,0,,,,,0,,,,,,,,,,,,,,
4,1776985728.4068875,2026-04-23T23:08:48.406888Z,0.9862918853759766,0,,,,,0,,,,,,,,,,,,,,
5,1776985728.6072876,2026-04-23T23:08:48.607288Z,1.1866919994354248,0,,,,,0,,,,,,,,,,,,,,
6,1776985728.7964966,2026-04-23T23:08:48.796497Z,1.3759009838104248,0,,,,,0,,,,,,,,,,,,,,
7,1776985729.0107198,2026-04-23T23:08:49.010720Z,1.5901241302490234,0,,,,,0,,,,,,,,,,,,,,
8,1776985729.2043943,2026-04-23T23:08:49.204394Z,1.7837986946105957,0,,,,,0,,,,,,,,,,,,,,
9,1776985729.4131608,2026-04-23T23:08:49.413161Z,1.9925651550292969,0,,,,,0,,,,,,,,,,,,,,
10,1776985729.6041727,2026-04-23T23:08:49.604173Z,2.183577060699463,0,,,,,0,,,,,,,,,,,,,,
11,1776985729.806428,2026-04-23T23:08:49.806428Z,2.3858323097229004,0,,,,,0,,,,,,,,,,,,,,
12,1776985730.0041425,2026-04-23T23:08:50.004143Z,2.5835468769073486,0,,,,,0,,,,,,,,,,,,,,
13,1776985730.2038572,2026-04-23T23:08:50.203857Z,2.78326153755188,0,,,,,0,,,,,,,,,,,,,,
14,1776985730.4726489,2026-04-23T23:08:50.472649Z,3.052053213119507,0,,,,,0,,,,,,,,,,,,,,
15,1776985730.7406378,2026-04-23T23:08:50.740638Z,3.320042133331299,0,,,,,0,,,,,,,,,,,,,,
16,1776985731.0380726,2026-04-23T23:08:51.038073Z,3.6174769401550293,0,,,,,1,3,532.8631214901152,133.86611478249043,0.505558437400816,8.539267441142814,6.050264017581535,0.027215027710067872,,,0.8173714280128479,pixel_xy_metric_z,True,True,kalman
17,1776985731.3482156,2026-04-23T23:08:51.348216Z,3.9276199340820312,1,510,175,0.7986264228820801,0.761,1,3,512.0376541823455,164.2731831890875,0.491100316974137,-31.38738299684029,79.51641727041397,-0.2695631439967983,,,0.8089914321899414,pixel_xy_metric_z,True,True,pf
